genes,tot.samples,perc.samples
ENSG00000224916,65060,0.110101555400239
ENSG00000279884,170288,0.288179736643036
ENSG00000207068,19000,0.0321538511005925
ENSG00000218281,164,0.000277538504236693
ENSG00000277455,164,0.000277538504236693
ENSG00000249288,19000,0.0321538511005925
ENSG00000184659,165175,0.279526966081072
ENSG00000177212,154553,0.261551271007888
ENSG00000206855,65060,0.110101555400239
ENSG00000223179,65060,0.110101555400239
ENSG00000232742,55913,0.094622014557233
ENSG00000262477,9853,0.0166743102575862
ENSG00000228927,132300,0.223892342137283
ENSG00000251048,19513,0.0330220050803085
ENSG00000233545,229742,0.388794213660648
ENSG00000256350,164,0.000277538504236693
ENSG00000276508,164,0.000277538504236693
ENSG00000230275,164,0.000277538504236693
ENSG00000220875,9853,0.0166743102575862
ENSG00000213605,164,0.000277538504236693
ENSG00000202395,65060,0.110101555400239
ENSG00000240914,164,0.000277538504236693
ENSG00000236654,46224,0.0782252428038835
ENSG00000274450,9311,0.015757079347243
ENSG00000227777,164,0.000277538504236693
ENSG00000225460,164,0.000277538504236693
ENSG00000252064,65060,0.110101555400239
ENSG00000146047,386516,0.6541041006314
ENSG00000261794,64333,0.108871247518653
ENSG00000149531,9853,0.0166743102575862
ENSG00000233176,164,0.000277538504236693
ENSG00000254835,72590,0.12284463428379
ENSG00000278561,19000,0.0321538511005925
ENSG00000177257,24788,0.0419489295306046
ENSG00000237433,164,0.000277538504236693
ENSG00000252810,55913,0.094622014557233
ENSG00000237766,164,0.000277538504236693
ENSG00000183310,140903,0.238451267454041
ENSG00000227874,164,0.000277538504236693
ENSG00000240671,19000,0.0321538511005925
ENSG00000221867,216180,0.365843133206636
ENSG00000235636,164,0.000277538504236693
ENSG00000267090,164,0.000277538504236693
ENSG00000202304,65060,0.110101555400239
ENSG00000206931,55913,0.094622014557233
ENSG00000283527,65060,0.110101555400239
ENSG00000267234,164,0.000277538504236693
ENSG00000278637,471505,0.797931661220256
ENSG00000212664,46224,0.0782252428038835
ENSG00000239967,164,0.000277538504236693
ENSG00000197903,233052,0.394395752983962
ENSG00000240386,207256,0.350740977037073
ENSG00000226960,164,0.000277538504236693
ENSG00000244952,164,0.000277538504236693
ENSG00000177476,212276,0.35923636295944
ENSG00000229292,83160,0.140732329343435
ENSG00000244045,247440,0.418744679806874
ENSG00000283442,19000,0.0321538511005925
ENSG00000259842,9853,0.0166743102575862
ENSG00000277466,164,0.000277538504236693
ENSG00000258453,20788,0.0351796977199535
ENSG00000233435,164,0.000277538504236693
ENSG00000253334,19000,0.0321538511005925
ENSG00000233531,19000,0.0321538511005925
ENSG00000207282,55913,0.094622014557233
ENSG00000144010,30568,0.0517304694969953
ENSG00000222038,26115,0.044194622183788
ENSG00000249014,164,0.000277538504236693
ENSG00000235895,164,0.000277538504236693
ENSG00000274641,487242,0.824563511471309
ENSG00000254490,164,0.000277538504236693
ENSG00000229002,164,0.000277538504236693
ENSG00000273588,164,0.000277538504236693
ENSG00000261116,178602,0.302249584961475
ENSG00000261628,164,0.000277538504236693
ENSG00000258053,19000,0.0321538511005925
ENSG00000256673,55913,0.094622014557233
ENSG00000248643,253652,0.429257296808815
ENSG00000265848,9853,0.0166743102575862
ENSG00000249272,9853,0.0166743102575862
ENSG00000252764,65060,0.110101555400239
ENSG00000236476,164,0.000277538504236693
ENSG00000262187,164,0.000277538504236693
ENSG00000276128,164,0.000277538504236693
ENSG00000276094,19000,0.0321538511005925
ENSG00000200496,65060,0.110101555400239
ENSG00000217776,164,0.000277538504236693
ENSG00000199308,9853,0.0166743102575862
ENSG00000234857,86757,0.146819561049163
ENSG00000189357,25236,0.0427070834933975
ENSG00000214354,164,0.000277538504236693
ENSG00000252034,55913,0.094622014557233
ENSG00000277136,164,0.000277538504236693
ENSG00000278724,164,0.000277538504236693
ENSG00000238498,65060,0.110101555400239
ENSG00000213867,9853,0.0166743102575862
ENSG00000206892,9853,0.0166743102575862
ENSG00000275450,164,0.000277538504236693
ENSG00000251711,65060,0.110101555400239
ENSG00000188512,46224,0.0782252428038835
ENSG00000238764,19000,0.0321538511005925
ENSG00000232852,164,0.000277538504236693
ENSG00000204604,246118,0.416507448693454
ENSG00000202144,65060,0.110101555400239
ENSG00000163093,242883,0.41103283246659
ENSG00000200975,65060,0.110101555400239
ENSG00000274642,164,0.000277538504236693
ENSG00000274225,19000,0.0321538511005925
ENSG00000236397,9853,0.0166743102575862
ENSG00000235552,164,0.000277538504236693
ENSG00000200613,65060,0.110101555400239
ENSG00000241755,9853,0.0166743102575862
ENSG00000207160,65060,0.110101555400239
ENSG00000278131,164,0.000277538504236693
ENSG00000254079,19000,0.0321538511005925
ENSG00000228338,19000,0.0321538511005925
ENSG00000255253,164,0.000277538504236693
ENSG00000268483,164,0.000277538504236693
ENSG00000177586,46224,0.0782252428038835
ENSG00000229035,65060,0.110101555400239
ENSG00000248822,19000,0.0321538511005925
ENSG00000266354,19000,0.0321538511005925
ENSG00000224203,164,0.000277538504236693
ENSG00000254057,19000,0.0321538511005925
ENSG00000228175,65060,0.110101555400239
ENSG00000225018,164,0.000277538504236693
ENSG00000268945,164,0.000277538504236693
ENSG00000210176,55371,0.0937047836468898
ENSG00000231351,164,0.000277538504236693
ENSG00000261719,164,0.000277538504236693
ENSG00000237094,9853,0.0166743102575862
ENSG00000266242,164,0.000277538504236693
ENSG00000200591,65060,0.110101555400239
ENSG00000199565,65060,0.110101555400239
ENSG00000225210,9853,0.0166743102575862
ENSG00000213462,251157,0.425034988466921
ENSG00000223349,164,0.000277538504236693
ENSG00000229667,164,0.000277538504236693
ENSG00000221442,89307,0.151134946328453
ENSG00000038210,455378,0.770639810867663
ENSG00000265833,164,0.000277538504236693
ENSG00000253132,9853,0.0166743102575862
ENSG00000215268,164,0.000277538504236693
ENSG00000258780,164,0.000277538504236693
ENSG00000180211,164,0.000277538504236693
ENSG00000111775,271691,0.459784839966898
ENSG00000250674,19000,0.0321538511005925
ENSG00000243049,46224,0.0782252428038835
ENSG00000283349,669,0.00113215402033139
ENSG00000239886,35764,0.060523701619031
ENSG00000279671,9853,0.0166743102575862
ENSG00000222282,65060,0.110101555400239
ENSG00000227080,164,0.000277538504236693
ENSG00000235243,19000,0.0321538511005925
ENSG00000206857,55913,0.094622014557233
ENSG00000238575,19000,0.0321538511005925
ENSG00000262692,164,0.000277538504236693
ENSG00000206900,65060,0.110101555400239
ENSG00000265272,164,0.000277538504236693
ENSG00000260510,164,0.000277538504236693
ENSG00000206614,65060,0.110101555400239
ENSG00000184313,246369,0.416932217989572
ENSG00000238452,19000,0.0321538511005925
ENSG00000207307,19000,0.0321538511005925
ENSG00000201394,65060,0.110101555400239
ENSG00000203402,19000,0.0321538511005925
ENSG00000284526,164,0.000277538504236693
ENSG00000198156,86973,0.147185099566938
ENSG00000252639,19000,0.0321538511005925
ENSG00000205452,19000,0.0321538511005925
ENSG00000227083,19000,0.0321538511005925
ENSG00000205730,254169,0.430132220020342
ENSG00000236571,164,0.000277538504236693
ENSG00000214578,19000,0.0321538511005925
ENSG00000214614,19000,0.0321538511005925
ENSG00000263976,164,0.000277538504236693
ENSG00000220161,9853,0.0166743102575862
ENSG00000278677,207171,0.350597130861097
ENSG00000264910,164,0.000277538504236693
ENSG00000248185,19000,0.0321538511005925
ENSG00000253409,19000,0.0321538511005925
ENSG00000283290,65060,0.110101555400239
ENSG00000258118,164,0.000277538504236693
ENSG00000223417,13753,0.023274311272971
ENSG00000212424,65060,0.110101555400239
ENSG00000241346,164,0.000277538504236693
ENSG00000279231,164,0.000277538504236693
ENSG00000238912,19000,0.0321538511005925
ENSG00000201113,65060,0.110101555400239
ENSG00000260213,164,0.000277538504236693
ENSG00000240203,46224,0.0782252428038835
ENSG00000273073,164,0.000277538504236693
ENSG00000276281,46224,0.0782252428038835
ENSG00000176998,65060,0.110101555400239
ENSG00000280189,164,0.000277538504236693
ENSG00000241511,164,0.000277538504236693
ENSG00000280060,164,0.000277538504236693
ENSG00000275026,164,0.000277538504236693
ENSG00000261375,164,0.000277538504236693
ENSG00000227001,164,0.000277538504236693
ENSG00000219280,164,0.000277538504236693
ENSG00000250618,164,0.000277538504236693
ENSG00000275041,164,0.000277538504236693
ENSG00000262561,164,0.000277538504236693
ENSG00000203462,164,0.000277538504236693
ENSG00000254751,164,0.000277538504236693
ENSG00000283108,19000,0.0321538511005925
ENSG00000263887,9853,0.0166743102575862
ENSG00000240545,46224,0.0782252428038835
ENSG00000274716,164,0.000277538504236693
ENSG00000236745,164,0.000277538504236693
ENSG00000278907,9853,0.0166743102575862
ENSG00000269937,164,0.000277538504236693
ENSG00000284095,164,0.000277538504236693
ENSG00000260048,164,0.000277538504236693
ENSG00000252868,19000,0.0321538511005925
ENSG00000220240,164,0.000277538504236693
ENSG00000188199,87102,0.147403407292832
ENSG00000202485,19000,0.0321538511005925
ENSG00000237846,164,0.000277538504236693
ENSG00000260907,9853,0.0166743102575862
ENSG00000251555,19000,0.0321538511005925
ENSG00000200795,89307,0.151134946328453
ENSG00000231219,164,0.000277538504236693
ENSG00000274886,164,0.000277538504236693
ENSG00000274680,164,0.000277538504236693
ENSG00000265787,82531,0.13966786764121
ENSG00000270016,164,0.000277538504236693
ENSG00000207083,55913,0.094622014557233
ENSG00000240409,164,0.000277538504236693
ENSG00000264324,229578,0.388516675156412
ENSG00000211666,238762,0.404058831393666
ENSG00000163126,404802,0.685049643853791
ENSG00000272942,168555,0.285246966961072
ENSG00000283268,169068,0.286115120940788
ENSG00000267426,150783,0.255171270026349
ENSG00000237247,91147,0.154248792961353
ENSG00000273189,19521,0.0330355435439298
ENSG00000129226,265822,0.449852684592721
ENSG00000283647,10337,0.017493387306675
ENSG00000125551,182513,0.308868201364339
ENSG00000181023,223256,0.377817904279678
ENSG00000186146,200637,0.339539590698399
ENSG00000268916,230044,0.389305290662352
ENSG00000253497,7530,0.0127430788835506
ENSG00000250641,72426,0.122567095779553
ENSG00000113522,250759,0.424361449901762
ENSG00000273259,19341,0.0327309281124505
ENSG00000283312,505,0.000854615516094695
ENSG00000279738,194,0.000328307742816576
ENSG00000280068,193,0.000326615434863913
ENSG00000261487,193,0.000326615434863913
ENSG00000254972,19029,0.0322029280312197
ENSG00000281938,9689,0.0163967717533495
ENSG00000169474,199468,0.337561282701736
ENSG00000201846,9689,0.0163967717533495
ENSG00000276087,9689,0.0163967717533495
ENSG00000225703,18836,0.0318763125963558
ENSG00000236263,18836,0.0318763125963558
ENSG00000211826,18836,0.0318763125963558
ENSG00000259052,9689,0.0163967717533495
ENSG00000283696,18836,0.0318763125963558
ENSG00000200153,55749,0.0943444760529963
ENSG00000174353,9689,0.0163967717533495
ENSG00000230968,18836,0.0318763125963558
ENSG00000264813,55749,0.0943444760529963
ENSG00000283980,18836,0.0318763125963558
ENSG00000235028,64896,0.109824016896003
ENSG00000259522,18836,0.0318763125963558
ENSG00000277693,9689,0.0163967717533495
ENSG00000252948,9689,0.0163967717533495
ENSG00000243961,9689,0.0163967717533495
ENSG00000264049,9689,0.0163967717533495
ENSG00000283372,18836,0.0318763125963558
ENSG00000223189,18836,0.0318763125963558
ENSG00000244733,9689,0.0163967717533495
ENSG00000211925,18836,0.0318763125963558
ENSG00000228106,18836,0.0318763125963558
ENSG00000197991,195291,0.330492512383463
ENSG00000227232,9689,0.0163967717533495
ENSG00000221081,18836,0.0318763125963558
ENSG00000261606,64896,0.109824016896003
ENSG00000263126,9689,0.0163967717533495
ENSG00000227255,18836,0.0318763125963558
ENSG00000276855,9689,0.0163967717533495
ENSG00000283313,64896,0.109824016896003
ENSG00000200681,18836,0.0318763125963558
ENSG00000283967,9689,0.0163967717533495
ENSG00000263690,9689,0.0163967717533495
ENSG00000238151,18836,0.0318763125963558
ENSG00000211623,18836,0.0318763125963558
ENSG00000275676,9689,0.0163967717533495
ENSG00000207868,9689,0.0163967717533495
ENSG00000241358,9689,0.0163967717533495
ENSG00000274628,9689,0.0163967717533495
ENSG00000211680,18836,0.0318763125963558
ENSG00000129480,263405,0.445762376271135
ENSG00000254281,18836,0.0318763125963558
ENSG00000282886,9689,0.0163967717533495
ENSG00000271321,145063,0.245491268537118
ENSG00000256646,18836,0.0318763125963558
ENSG00000283535,9689,0.0163967717533495
ENSG00000283297,64896,0.109824016896003
ENSG00000211911,9689,0.0163967717533495
ENSG00000264399,9689,0.0163967717533495
ENSG00000283679,9689,0.0163967717533495
ENSG00000275740,9689,0.0163967717533495
ENSG00000273499,64896,0.109824016896003
ENSG00000211930,9689,0.0163967717533495
ENSG00000177693,146797,0.248425730527035
ENSG00000283202,9689,0.0163967717533495
ENSG00000211918,18836,0.0318763125963558
ENSG00000207441,9689,0.0163967717533495
ENSG00000228522,9689,0.0163967717533495
ENSG00000251905,9689,0.0163967717533495
ENSG00000201098,89143,0.150857407824217
ENSG00000283199,18836,0.0318763125963558
ENSG00000259997,9689,0.0163967717533495
ENSG00000241294,9689,0.0163967717533495
ENSG00000241690,9689,0.0163967717533495
ENSG00000225560,28098,0.0475504688539183
ENSG00000201277,9689,0.0163967717533495
ENSG00000239650,9689,0.0163967717533495
ENSG00000259529,64896,0.109824016896003
ENSG00000250535,9689,0.0163967717533495
ENSG00000261884,9689,0.0163967717533495
ENSG00000199291,9689,0.0163967717533495
ENSG00000239148,18836,0.0318763125963558
ENSG00000196406,124843,0.211272801734277
ENSG00000282935,9689,0.0163967717533495
ENSG00000202240,18836,0.0318763125963558
ENSG00000211677,18836,0.0318763125963558
ENSG00000223972,54507,0.0922426295757892
ENSG00000215769,9689,0.0163967717533495
ENSG00000270299,64896,0.109824016896003
ENSG00000238840,18836,0.0318763125963558
ENSG00000249444,9689,0.0163967717533495
ENSG00000212807,179447,0.303679585181475
ENSG00000264233,9689,0.0163967717533495
ENSG00000175193,248844,0.421120680172412
ENSG00000207992,18836,0.0318763125963558
ENSG00000223809,9689,0.0163967717533495
ENSG00000261247,30002,0.0507726231957882
ENSG00000211955,64896,0.109824016896003
ENSG00000254971,18836,0.0318763125963558
ENSG00000267184,9689,0.0163967717533495
ENSG00000283519,9689,0.0163967717533495
ENSG00000230197,9689,0.0163967717533495
ENSG00000200506,18836,0.0318763125963558
ENSG00000244187,241873,0.4093236014344
ENSG00000211491,18836,0.0318763125963558
ENSG00000155428,202859,0.343299898969215
ENSG00000257069,18836,0.0318763125963558
ENSG00000200917,9689,0.0163967717533495
ENSG00000251712,18836,0.0318763125963558
ENSG00000211970,9689,0.0163967717533495
ENSG00000170356,185982,0.314738817652126
ENSG00000211766,9689,0.0163967717533495
ENSG00000270601,139164,0.235508343924361
ENSG00000187559,172647,0.292171891103368
ENSG00000210184,64896,0.109824016896003
ENSG00000227888,9689,0.0163967717533495
ENSG00000199415,18836,0.0318763125963558
ENSG00000203661,144562,0.244643422252834
ENSG00000212568,64896,0.109824016896003
ENSG00000283550,9689,0.0163967717533495
ENSG00000225331,9689,0.0163967717533495
ENSG00000207799,18836,0.0318763125963558
ENSG00000272442,18836,0.0318763125963558
ENSG00000222414,64896,0.109824016896003
ENSG00000158482,18836,0.0318763125963558
ENSG00000241015,234592,0.397001907231063
ENSG00000207104,9689,0.0163967717533495
ENSG00000283256,64896,0.109824016896003
ENSG00000243264,18836,0.0318763125963558
ENSG00000206637,64896,0.109824016896003
ENSG00000211924,18836,0.0318763125963558
ENSG00000221305,18836,0.0318763125963558
ENSG00000203819,85403,0.144528176081258
ENSG00000207330,9689,0.0163967717533495
ENSG00000201372,9689,0.0163967717533495
ENSG00000254910,18836,0.0318763125963558
ENSG00000184635,248133,0.419917449218069
ENSG00000200332,18836,0.0318763125963558
ENSG00000215302,18836,0.0318763125963558
ENSG00000202478,64896,0.109824016896003
ENSG00000243967,9689,0.0163967717533495
ENSG00000236761,32455,0.0549238546036699
ENSG00000199286,9689,0.0163967717533495
ENSG00000200815,18836,0.0318763125963558
ENSG00000271691,9689,0.0163967717533495
ENSG00000207138,18836,0.0318763125963558
ENSG00000270149,18836,0.0318763125963558
ENSG00000126749,250191,0.423400218984649
ENSG00000225805,9689,0.0163967717533495
ENSG00000261915,55749,0.0943444760529963
ENSG00000258947,248972,0.421337295590353
ENSG00000237407,18836,0.0318763125963558
ENSG00000271425,233098,0.394473599149784
ENSG00000207123,18836,0.0318763125963558
ENSG00000255252,9689,0.0163967717533495
ENSG00000178809,261400,0.442369298826046
ENSG00000207199,64896,0.109824016896003
ENSG00000255095,159530,0.26997388768829
ENSG00000167494,9689,0.0163967717533495
ENSG00000207116,9689,0.0163967717533495
ENSG00000252839,9689,0.0163967717533495
ENSG00000142961,222961,0.377318673433642
ENSG00000081665,215187,0.364162671409642
ENSG00000117984,254883,0.431340527898543
ENSG00000247732,9689,0.0163967717533495
ENSG00000199523,9689,0.0163967717533495
ENSG00000260234,9689,0.0163967717533495
ENSG00000257264,18836,0.0318763125963558
ENSG00000225255,9689,0.0163967717533495
ENSG00000233437,9689,0.0163967717533495
ENSG00000283486,9689,0.0163967717533495
ENSG00000233115,9689,0.0163967717533495
ENSG00000199971,64896,0.109824016896003
ENSG00000183246,160906,0.272302503431154
ENSG00000280828,9689,0.0163967717533495
ENSG00000223047,18836,0.0318763125963558
ENSG00000189052,166820,0.282310812663202
ENSG00000227629,9689,0.0163967717533495
ENSG00000231238,18836,0.0318763125963558
ENSG00000199735,9689,0.0163967717533495
ENSG00000255508,64896,0.109824016896003
ENSG00000211917,9689,0.0163967717533495
ENSG00000262880,9689,0.0163967717533495
ENSG00000174876,203604,0.344560668393949
ENSG00000215481,18836,0.0318763125963558
ENSG00000207087,9689,0.0163967717533495
ENSG00000197128,243224,0.411609909478448
ENSG00000252863,9689,0.0163967717533495
ENSG00000182824,18836,0.0318763125963558
ENSG00000224533,9689,0.0163967717533495
ENSG00000248592,85928,0.145416637756406
ENSG00000274516,18836,0.0318763125963558
ENSG00000267629,55749,0.0943444760529963
ENSG00000270864,9689,0.0163967717533495
ENSG00000214534,63767,0.107913401217446
ENSG00000207767,98290,0.166336948667223
ENSG00000271130,9689,0.0163967717533495
ENSG00000206973,9689,0.0163967717533495
ENSG00000242472,9689,0.0163967717533495
ENSG00000266931,9689,0.0163967717533495
ENSG00000167807,9689,0.0163967717533495
ENSG00000237357,18836,0.0318763125963558
ENSG00000267706,9689,0.0163967717533495
ENSG00000206772,9689,0.0163967717533495
ENSG00000267575,9689,0.0163967717533495
ENSG00000261067,9689,0.0163967717533495
ENSG00000222005,9689,0.0163967717533495
ENSG00000222148,18836,0.0318763125963558
ENSG00000237689,18836,0.0318763125963558
ENSG00000183292,9689,0.0163967717533495
ENSG00000223345,18836,0.0318763125963558
ENSG00000239672,266371,0.450781761658733
ENSG00000240122,9689,0.0163967717533495
ENSG00000283691,9689,0.0163967717533495
ENSG00000238210,18836,0.0318763125963558
ENSG00000212533,64896,0.109824016896003
ENSG00000207738,18836,0.0318763125963558
ENSG00000206585,89143,0.150857407824217
ENSG00000207825,98290,0.166336948667223
ENSG00000211972,18836,0.0318763125963558
ENSG00000188171,258961,0.438241759729502
ENSG00000211931,9689,0.0163967717533495
ENSG00000178081,67257,0.113819555972239
ENSG00000153684,176030,0.297896968907226
ENSG00000237729,9689,0.0163967717533495
ENSG00000187607,254121,0.430050989238614
ENSG00000259261,9689,0.0163967717533495
ENSG00000237343,9689,0.0163967717533495
ENSG00000239078,9689,0.0163967717533495
ENSG00000265682,18836,0.0318763125963558
ENSG00000237517,9689,0.0163967717533495
ENSG00000240929,9689,0.0163967717533495
ENSG00000226096,9689,0.0163967717533495
ENSG00000207255,9689,0.0163967717533495
ENSG00000253084,64896,0.109824016896003
ENSG00000274068,9689,0.0163967717533495
ENSG00000201260,64896,0.109824016896003
ENSG00000188076,158407,0.26807342585745
ENSG00000232408,18836,0.0318763125963558
ENSG00000199325,64896,0.109824016896003
ENSG00000236972,9689,0.0163967717533495
ENSG00000274744,18836,0.0318763125963558
ENSG00000283023,9689,0.0163967717533495
ENSG00000279797,9689,0.0163967717533495
ENSG00000257520,9689,0.0163967717533495
ENSG00000268181,18836,0.0318763125963558
ENSG00000201392,64896,0.109824016896003
ENSG00000184206,91959,0.155622947018915
ENSG00000231527,18836,0.0318763125963558
ENSG00000162600,250113,0.423268218964341
ENSG00000260644,9689,0.0163967717533495
ENSG00000147753,135598,0.229473573765165
ENSG00000271816,102356,0.17321787280275
ENSG00000236417,9689,0.0163967717533495
ENSG00000228159,18836,0.0318763125963558
ENSG00000260851,9689,0.0163967717533495
ENSG00000224267,18836,0.0318763125963558
ENSG00000237451,9689,0.0163967717533495
ENSG00000264940,98290,0.166336948667223
ENSG00000204588,9689,0.0163967717533495
ENSG00000204805,9689,0.0163967717533495
ENSG00000251694,104872,0.177475719611649
ENSG00000276135,9689,0.0163967717533495
ENSG00000211923,9689,0.0163967717533495
ENSG00000207186,18836,0.0318763125963558
ENSG00000265681,276174,0.467371456518686
ENSG00000275362,9689,0.0163967717533495
ENSG00000206646,9689,0.0163967717533495
ENSG00000232775,67486,0.114207094493399
ENSG00000233408,18836,0.0318763125963558
ENSG00000253954,55749,0.0943444760529963
ENSG00000252199,55749,0.0943444760529963
ENSG00000274625,9689,0.0163967717533495
ENSG00000207099,9689,0.0163967717533495
ENSG00000206774,9689,0.0163967717533495
ENSG00000188626,68001,0.11507863308902
ENSG00000277117,9689,0.0163967717533495
ENSG00000271923,18836,0.0318763125963558
ENSG00000180658,131548,0.222619726556881
ENSG00000258992,147469,0.249562961471225
ENSG00000207455,18836,0.0318763125963558
ENSG00000230992,55749,0.0943444760529963
ENSG00000104904,275577,0.466361148670946
ENSG00000276581,95853,0.162212794186584
ENSG00000246203,18836,0.0318763125963558
ENSG00000221238,9689,0.0163967717533495
ENSG00000226259,9689,0.0163967717533495
ENSG00000188656,9689,0.0163967717533495
ENSG00000257395,18836,0.0318763125963558
ENSG00000243501,18836,0.0318763125963558
ENSG00000277128,18836,0.0318763125963558
ENSG00000249931,77258,0.13074432780682
ENSG00000176695,121472,0.205568031625851
ENSG00000187272,139035,0.235290036198467
ENSG00000267314,9689,0.0163967717533495
ENSG00000275377,89143,0.150857407824217
ENSG00000268991,9689,0.0163967717533495
ENSG00000281863,9689,0.0163967717533495
ENSG00000206759,18836,0.0318763125963558
ENSG00000223569,21321,0.0360816978587228
ENSG00000207620,18836,0.0318763125963558
ENSG00000211684,18836,0.0318763125963558
ENSG00000167195,31119,0.0526629311789125
ENSG00000226941,145360,0.245993883999059
ENSG00000240041,9689,0.0163967717533495
ENSG00000207187,18836,0.0318763125963558
ENSG00000212550,55749,0.0943444760529963
ENSG00000205809,201398,0.340827437050375
ENSG00000196993,72574,0.122817557356547
ENSG00000182315,14318,0.0242304652662254
ENSG00000201321,89143,0.150857407824217
ENSG00000252802,9689,0.0163967717533495
ENSG00000229306,18836,0.0318763125963558
ENSG00000274893,9689,0.0163967717533495
ENSG00000214223,18836,0.0318763125963558
ENSG00000204778,18836,0.0318763125963558
ENSG00000207291,9689,0.0163967717533495
ENSG00000239571,9689,0.0163967717533495
ENSG00000238845,64896,0.109824016896003
ENSG00000223330,64896,0.109824016896003
ENSG00000161265,260562,0.440951144761715
ENSG00000267855,274824,0.465086840782591
ENSG00000277350,18836,0.0318763125963558
ENSG00000273727,64896,0.109824016896003
ENSG00000134897,248483,0.420509757001501
ENSG00000274026,82916,0.140319406202986
ENSG00000259333,9689,0.0163967717533495
ENSG00000234803,128460,0.217393879599058
ENSG00000221737,98290,0.166336948667223
ENSG00000225899,168827,0.285707274724196
ENSG00000274600,138887,0.235039574621473
ENSG00000197421,170566,0.288650198253877
ENSG00000211912,18836,0.0318763125963558
ENSG00000231914,18836,0.0318763125963558
ENSG00000187653,9689,0.0163967717533495
ENSG00000225012,18836,0.0318763125963558
ENSG00000268221,153529,0.259818347664361
ENSG00000207322,9689,0.0163967717533495
ENSG00000177151,157452,0.266457271762657
ENSG00000254685,231382,0.391569598703015
ENSG00000249839,18836,0.0318763125963558
ENSG00000269693,55749,0.0943444760529963
ENSG00000268903,9689,0.0163967717533495
ENSG00000154537,46060,0.0779477042996468
ENSG00000182783,184400,0.312061586471013
ENSG00000254553,46060,0.0779477042996468
ENSG00000224109,46060,0.0779477042996468
ENSG00000283636,46060,0.0779477042996468
ENSG00000273398,55207,0.0934272451426531
ENSG00000237745,46060,0.0779477042996468
ENSG00000284395,46060,0.0779477042996468
ENSG00000248710,55207,0.0934272451426531
ENSG00000240342,46060,0.0779477042996468
ENSG00000187534,46060,0.0779477042996468
ENSG00000226084,46060,0.0779477042996468
ENSG00000137970,46060,0.0779477042996468
ENSG00000225071,46060,0.0779477042996468
ENSG00000237749,46060,0.0779477042996468
ENSG00000279392,46060,0.0779477042996468
ENSG00000221857,46060,0.0779477042996468
ENSG00000185390,46060,0.0779477042996468
ENSG00000213860,46060,0.0779477042996468
ENSG00000274978,125514,0.212408340370514
ENSG00000212829,46060,0.0779477042996468
ENSG00000233278,46060,0.0779477042996468
ENSG00000220749,118609,0.200722953957378
ENSG00000278771,46060,0.0779477042996468
ENSG00000239470,46060,0.0779477042996468
ENSG00000184761,9147,0.0154795408430063
ENSG00000250820,9147,0.0154795408430063
ENSG00000227230,9147,0.0154795408430063
ENSG00000207838,9147,0.0154795408430063
ENSG00000250913,9147,0.0154795408430063
ENSG00000264058,9147,0.0154795408430063
ENSG00000274428,9147,0.0154795408430063
ENSG00000283237,9147,0.0154795408430063
ENSG00000258465,9147,0.0154795408430063
ENSG00000255872,9147,0.0154795408430063
ENSG00000257959,9147,0.0154795408430063
ENSG00000272921,9147,0.0154795408430063
ENSG00000257341,9147,0.0154795408430063
ENSG00000257524,9147,0.0154795408430063
ENSG00000256591,9147,0.0154795408430063
ENSG00000255663,9147,0.0154795408430063
ENSG00000218839,9147,0.0154795408430063
ENSG00000257390,9147,0.0154795408430063
ENSG00000257065,9147,0.0154795408430063
ENSG00000283463,9147,0.0154795408430063
ENSG00000254468,9147,0.0154795408430063
ENSG00000267302,9147,0.0154795408430063
ENSG00000274183,168533,0.285209736186113
ENSG00000250778,9147,0.0154795408430063
ENSG00000213030,152980,0.258889270598349
ENSG00000276348,9147,0.0154795408430063
ENSG00000205076,164562,0.278489581306089
ENSG00000263513,75781,0.128244788960737
ENSG00000241599,9147,0.0154795408430063
ENSG00000130538,145971,0.247027884158136
ENSG00000129873,143336,0.24256865270287
ENSG00000230522,148368,0.251084346320669
ENSG00000269981,9147,0.0154795408430063
ENSG00000270550,9147,0.0154795408430063
ENSG00000272801,9147,0.0154795408430063
ENSG00000226904,9147,0.0154795408430063
ENSG00000186831,9147,0.0154795408430063
ENSG00000235825,9147,0.0154795408430063
ENSG00000227140,9793,0.0165727717804264
ENSG00000249186,9147,0.0154795408430063
ENSG00000254979,9147,0.0154795408430063
ENSG00000204505,133127,0.225291880814136
ENSG00000222743,9147,0.0154795408430063
ENSG00000258354,9147,0.0154795408430063
ENSG00000225341,9147,0.0154795408430063
ENSG00000266302,9147,0.0154795408430063
ENSG00000283877,9147,0.0154795408430063
ENSG00000253652,9147,0.0154795408430063
ENSG00000225581,18242,0.0308710816724741
ENSG00000249751,140282,0.237400344215438
ENSG00000204814,9147,0.0154795408430063
ENSG00000244437,9147,0.0154795408430063
ENSG00000171711,150745,0.255106962324148
ENSG00000239839,160704,0.271960657224717
ENSG00000233522,9147,0.0154795408430063
ENSG00000277017,9147,0.0154795408430063
ENSG00000080910,151090,0.255690808567817
ENSG00000254912,9147,0.0154795408430063
ENSG00000255229,9147,0.0154795408430063
ENSG00000277420,9147,0.0154795408430063
ENSG00000260238,92948,0.157296639584098
ENSG00000276566,9147,0.0154795408430063
ENSG00000206593,9147,0.0154795408430063
ENSG00000232827,9147,0.0154795408430063
ENSG00000241489,9147,0.0154795408430063
ENSG00000272262,9147,0.0154795408430063
